	RH, %	T, °C	pw, psi
1/27/2016 3:10:29 PM 	27.05	22.96	0.110
1/27/2016 3:10:34 PM 	27.05	22.98	0.110
1/27/2016 3:10:39 PM 	27.07	22.99	0.110
1/27/2016 3:10:44 PM 	27.07	23.00	0.110
1/27/2016 3:10:49 PM 	27.06	23.02	0.110
1/27/2016 3:10:54 PM 	27.07	23.03	0.111
1/27/2016 3:10:59 PM 	27.07	23.05	0.111
1/27/2016 3:11:04 PM 	27.07	23.07	0.111
1/27/2016 3:11:09 PM 	27.08	23.08	0.111
1/27/2016 3:11:14 PM 	27.09	23.10	0.111
1/27/2016 3:11:19 PM 	27.08	23.11	0.111
1/27/2016 3:11:24 PM 	27.09	23.13	0.111
1/27/2016 3:11:29 PM 	27.09	23.14	0.111
1/27/2016 3:11:34 PM 	27.09	23.16	0.111
1/27/2016 3:11:39 PM 	27.09	23.17	0.112
1/27/2016 3:11:44 PM 	27.09	23.19	0.112
1/27/2016 3:11:49 PM 	27.09	23.21	0.112
1/27/2016 3:11:54 PM 	27.10	23.22	0.112
1/27/2016 3:11:59 PM 	27.10	23.23	0.112
1/27/2016 3:12:04 PM 	27.11	23.25	0.112
1/27/2016 3:12:09 PM 	27.11	23.27	0.112
1/27/2016 3:12:14 PM 	27.11	23.29	0.112
1/27/2016 3:12:19 PM 	27.11	23.30	0.113
1/27/2016 3:12:24 PM 	27.11	23.31	0.113
1/27/2016 3:12:29 PM 	27.12	23.33	0.113
1/27/2016 3:12:34 PM 	27.12	23.34	0.113
1/27/2016 3:12:39 PM 	27.13	23.36	0.113
1/27/2016 3:12:44 PM 	27.13	23.37	0.113
1/27/2016 3:12:49 PM 	27.13	23.39	0.113
1/27/2016 3:12:54 PM 	27.14	23.40	0.113
1/27/2016 3:12:59 PM 	27.14	23.42	0.113
1/27/2016 3:13:04 PM 	27.15	23.44	0.114
1/27/2016 3:13:09 PM 	27.15	23.45	0.114
1/27/2016 3:13:14 PM 	27.16	23.47	0.114
1/27/2016 3:13:19 PM 	27.16	23.49	0.114
1/27/2016 3:13:24 PM 	27.16	23.50	0.114
1/27/2016 3:13:29 PM 	27.16	23.52	0.114
1/27/2016 3:13:34 PM 	27.17	23.53	0.114
1/27/2016 3:13:39 PM 	27.18	23.55	0.115
1/27/2016 3:13:44 PM 	27.18	23.57	0.115
1/27/2016 3:13:49 PM 	27.18	23.58	0.115
1/27/2016 3:13:54 PM 	27.18	23.60	0.115
1/27/2016 3:13:59 PM 	27.18	23.61	0.115
1/27/2016 3:14:04 PM 	27.19	23.63	0.115
1/27/2016 3:14:09 PM 	27.19	23.64	0.115
1/27/2016 3:14:14 PM 	27.18	23.66	0.115
1/27/2016 3:14:19 PM 	27.18	23.67	0.115
1/27/2016 3:14:24 PM 	27.18	23.69	0.115
1/27/2016 3:14:29 PM 	27.19	23.71	0.116
1/27/2016 3:14:34 PM 	27.19	23.73	0.116
1/27/2016 3:14:39 PM 	27.19	23.74	0.116
1/27/2016 3:14:44 PM 	27.19	23.75	0.116
1/27/2016 3:14:49 PM 	27.20	23.77	0.116
1/27/2016 3:14:54 PM 	27.20	23.79	0.116
1/27/2016 3:14:59 PM 	27.20	23.80	0.116
1/27/2016 3:15:04 PM 	27.21	23.82	0.116
1/27/2016 3:15:09 PM 	27.20	23.83	0.117
1/27/2016 3:15:14 PM 	27.20	23.85	0.117
1/27/2016 3:15:19 PM 	27.20	23.86	0.117
1/27/2016 3:15:24 PM 	27.21	23.88	0.117
1/27/2016 3:15:29 PM 	27.21	23.89	0.117
1/27/2016 3:15:34 PM 	27.21	23.91	0.117
1/27/2016 3:15:39 PM 	27.21	23.93	0.117
1/27/2016 3:15:44 PM 	27.21	23.94	0.117
1/27/2016 3:15:49 PM 	27.22	23.96	0.118
1/27/2016 3:15:54 PM 	27.22	23.98	0.118
1/27/2016 3:15:59 PM 	27.22	23.99	0.118
1/27/2016 3:16:04 PM 	27.22	24.01	0.118
1/27/2016 3:16:09 PM 	27.22	24.02	0.118
1/27/2016 3:16:14 PM 	27.21	24.04	0.118
1/27/2016 3:16:19 PM 	27.21	24.05	0.118
1/27/2016 3:16:24 PM 	27.22	24.07	0.118
1/27/2016 3:16:29 PM 	27.22	24.08	0.118
1/27/2016 3:16:34 PM 	27.22	24.10	0.119
1/27/2016 3:16:39 PM 	27.22	24.12	0.119
1/27/2016 3:16:44 PM 	27.22	24.13	0.119
1/27/2016 3:16:49 PM 	27.22	24.15	0.119
1/27/2016 3:16:54 PM 	27.22	24.16	0.119
1/27/2016 3:16:59 PM 	27.23	24.18	0.119
1/27/2016 3:17:04 PM 	27.23	24.19	0.119
1/27/2016 3:17:09 PM 	27.23	24.21	0.119
1/27/2016 3:17:14 PM 	27.23	24.23	0.119
1/27/2016 3:17:19 PM 	27.23	24.24	0.120
1/27/2016 3:17:24 PM 	27.23	24.26	0.120
1/27/2016 3:17:29 PM 	27.23	24.27	0.120
1/27/2016 3:17:34 PM 	27.23	24.30	0.120
1/27/2016 3:17:39 PM 	27.24	24.31	0.120
1/27/2016 3:17:44 PM 	27.24	24.32	0.120
1/27/2016 3:17:49 PM 	27.24	24.34	0.120
1/27/2016 3:17:54 PM 	27.24	24.35	0.120
1/27/2016 3:17:59 PM 	27.24	24.37	0.121
1/27/2016 3:18:04 PM 	27.24	24.38	0.121
1/27/2016 3:18:09 PM 	27.25	24.41	0.121
1/27/2016 3:18:14 PM 	27.25	24.42	0.121
1/27/2016 3:18:19 PM 	27.25	24.43	0.121
1/27/2016 3:18:24 PM 	27.26	24.45	0.121
1/27/2016 3:18:29 PM 	27.25	24.47	0.121
1/27/2016 3:18:34 PM 	27.25	24.48	0.121
1/27/2016 3:18:39 PM 	27.26	24.50	0.122
1/27/2016 3:18:44 PM 	27.26	24.51	0.122
1/27/2016 3:18:49 PM 	27.26	24.53	0.122
1/27/2016 3:18:54 PM 	27.26	24.54	0.122
1/27/2016 3:18:59 PM 	27.26	24.57	0.122
1/27/2016 3:19:04 PM 	27.26	24.58	0.122
1/27/2016 3:19:09 PM 	27.27	24.60	0.122
1/27/2016 3:19:14 PM 	27.27	24.61	0.122
1/27/2016 3:19:19 PM 	27.27	24.63	0.123
1/27/2016 3:19:24 PM 	27.27	24.64	0.123
1/27/2016 3:19:29 PM 	27.27	24.66	0.123
1/27/2016 3:19:34 PM 	27.28	24.68	0.123
1/27/2016 3:19:39 PM 	27.28	24.69	0.123
1/27/2016 3:19:44 PM 	27.28	24.71	0.123
1/27/2016 3:19:49 PM 	27.28	24.72	0.123
1/27/2016 3:19:54 PM 	27.28	24.74	0.123
1/27/2016 3:19:59 PM 	27.28	24.75	0.124
1/27/2016 3:20:04 PM 	27.28	24.77	0.124
1/27/2016 3:20:09 PM 	27.28	24.79	0.124
1/27/2016 3:20:14 PM 	27.29	24.81	0.124
1/27/2016 3:20:19 PM 	27.29	24.82	0.124
1/27/2016 3:20:24 PM 	27.29	24.84	0.124
1/27/2016 3:20:29 PM 	27.29	24.85	0.124
1/27/2016 3:20:34 PM 	27.30	24.87	0.124
1/27/2016 3:20:39 PM 	27.30	24.88	0.125
1/27/2016 3:20:44 PM 	27.30	24.90	0.125
1/27/2016 3:20:49 PM 	27.30	24.92	0.125
1/27/2016 3:20:54 PM 	27.30	24.93	0.125
1/27/2016 3:20:59 PM 	27.30	24.95	0.125
1/27/2016 3:21:04 PM 	27.30	24.97	0.125
1/27/2016 3:21:09 PM 	27.30	24.98	0.125
1/27/2016 3:21:14 PM 	27.31	25.00	0.125
1/27/2016 3:21:19 PM 	27.31	25.02	0.126
1/27/2016 3:21:24 PM 	27.31	25.03	0.126
1/27/2016 3:21:29 PM 	27.31	25.05	0.126
1/27/2016 3:21:34 PM 	27.31	25.06	0.126
1/27/2016 3:21:39 PM 	27.31	25.08	0.126
1/27/2016 3:21:44 PM 	27.31	25.10	0.126
1/27/2016 3:21:49 PM 	27.31	25.11	0.126
1/27/2016 3:21:54 PM 	27.32	25.13	0.126
1/27/2016 3:21:59 PM 	27.32	25.15	0.127
1/27/2016 3:22:04 PM 	27.32	25.16	0.127
1/27/2016 3:22:09 PM 	27.32	25.18	0.127
1/27/2016 3:22:14 PM 	27.32	25.20	0.127
1/27/2016 3:22:19 PM 	27.33	25.21	0.127
1/27/2016 3:22:24 PM 	27.33	25.23	0.127
1/27/2016 3:22:29 PM 	27.32	25.25	0.127
1/27/2016 3:22:34 PM 	27.33	25.26	0.128
1/27/2016 3:22:39 PM 	27.33	25.28	0.128
1/27/2016 3:22:44 PM 	27.33	25.30	0.128
1/27/2016 3:22:49 PM 	27.33	25.31	0.128
1/27/2016 3:22:54 PM 	27.32	25.33	0.128
1/27/2016 3:22:59 PM 	27.33	25.35	0.128
1/27/2016 3:23:04 PM 	27.33	25.36	0.128
1/27/2016 3:23:09 PM 	27.33	25.38	0.128
1/27/2016 3:23:14 PM 	27.32	25.39	0.129
1/27/2016 3:23:19 PM 	27.32	25.41	0.129
1/27/2016 3:23:24 PM 	27.32	25.42	0.129
1/27/2016 3:23:29 PM 	27.33	25.45	0.129
1/27/2016 3:23:34 PM 	27.33	25.46	0.129
1/27/2016 3:23:39 PM 	27.33	25.48	0.129
1/27/2016 3:23:44 PM 	27.34	25.49	0.129
1/27/2016 3:23:49 PM 	27.33	25.51	0.130
1/27/2016 3:23:54 PM 	27.33	25.53	0.130
1/27/2016 3:23:59 PM 	27.34	25.55	0.130
1/27/2016 3:24:04 PM 	27.34	25.56	0.130
1/27/2016 3:24:09 PM 	27.33	25.57	0.130
1/27/2016 3:24:14 PM 	27.33	25.59	0.130
1/27/2016 3:24:19 PM 	27.33	25.61	0.130
1/27/2016 3:24:24 PM 	27.33	25.62	0.130
1/27/2016 3:24:29 PM 	27.33	25.64	0.130
1/27/2016 3:24:34 PM 	27.34	25.65	0.131
1/27/2016 3:24:39 PM 	27.34	25.67	0.131
1/27/2016 3:24:44 PM 	27.33	25.69	0.131
1/27/2016 3:24:49 PM 	27.33	25.71	0.131
1/27/2016 3:24:54 PM 	27.33	25.72	0.131
1/27/2016 3:24:59 PM 	27.34	25.74	0.131
1/27/2016 3:25:04 PM 	27.34	25.75	0.131
1/27/2016 3:25:09 PM 	27.34	25.77	0.132
1/27/2016 3:25:14 PM 	27.34	25.79	0.132
1/27/2016 3:25:19 PM 	27.34	25.80	0.132
1/27/2016 3:25:24 PM 	27.34	25.82	0.132
1/27/2016 3:25:29 PM 	27.35	25.84	0.132
1/27/2016 3:25:34 PM 	27.35	25.85	0.132
1/27/2016 3:25:39 PM 	27.35	25.87	0.132
1/27/2016 3:25:44 PM 	27.35	25.89	0.132
1/27/2016 3:25:49 PM 	27.35	25.91	0.133
1/27/2016 3:25:54 PM 	27.35	25.92	0.133
1/27/2016 3:25:59 PM 	27.34	25.94	0.133
1/27/2016 3:26:04 PM 	27.35	25.95	0.133
1/27/2016 3:26:09 PM 	27.35	25.97	0.133
1/27/2016 3:26:14 PM 	27.36	25.99	0.133
1/27/2016 3:26:19 PM 	27.36	26.00	0.133
1/27/2016 3:26:24 PM 	27.35	26.02	0.134
1/27/2016 3:26:29 PM 	27.35	26.04	0.134
1/27/2016 3:26:34 PM 	27.35	26.05	0.134
1/27/2016 3:26:39 PM 	27.35	26.07	0.134
1/27/2016 3:26:44 PM 	27.35	26.08	0.134
1/27/2016 3:26:49 PM 	27.35	26.10	0.134
1/27/2016 3:26:54 PM 	27.33	26.12	0.134
1/27/2016 3:26:59 PM 	27.35	26.14	0.134
1/27/2016 3:27:04 PM 	27.35	26.15	0.135
1/27/2016 3:27:09 PM 	27.35	26.17	0.135
1/27/2016 3:27:14 PM 	27.35	26.19	0.135
1/27/2016 3:27:19 PM 	27.35	26.20	0.135
1/27/2016 3:27:24 PM 	27.35	26.22	0.135
1/27/2016 3:27:29 PM 	27.36	26.24	0.135
1/27/2016 3:27:34 PM 	27.36	26.25	0.135
1/27/2016 3:27:39 PM 	27.37	26.27	0.136
1/27/2016 3:27:44 PM 	27.37	26.28	0.136
1/27/2016 3:27:49 PM 	27.36	26.30	0.136
1/27/2016 3:27:54 PM 	27.36	26.32	0.136
1/27/2016 3:27:59 PM 	27.37	26.34	0.136
1/27/2016 3:28:04 PM 	27.37	26.35	0.136
1/27/2016 3:28:09 PM 	27.37	26.36	0.136
1/27/2016 3:28:14 PM 	27.37	26.39	0.137
1/27/2016 3:28:19 PM 	27.37	26.40	0.137
1/27/2016 3:28:24 PM 	27.37	26.42	0.137
1/27/2016 3:28:29 PM 	27.37	26.43	0.137
1/27/2016 3:28:34 PM 	27.37	26.45	0.137
1/27/2016 3:28:39 PM 	27.37	26.47	0.137
1/27/2016 3:28:44 PM 	27.37	26.48	0.137
1/27/2016 3:28:49 PM 	27.37	26.51	0.138
1/27/2016 3:28:54 PM 	27.37	26.52	0.138
1/27/2016 3:28:59 PM 	27.37	26.53	0.138
1/27/2016 3:29:04 PM 	27.37	26.55	0.138
1/27/2016 3:29:09 PM 	27.37	26.57	0.138
1/27/2016 3:29:14 PM 	27.37	26.58	0.138
1/27/2016 3:29:19 PM 	27.37	26.60	0.138
1/27/2016 3:29:24 PM 	27.37	26.62	0.138
1/27/2016 3:29:29 PM 	27.36	26.64	0.139
1/27/2016 3:29:34 PM 	27.36	26.65	0.139
1/27/2016 3:29:39 PM 	27.36	26.67	0.139
1/27/2016 3:29:44 PM 	27.36	26.68	0.139
1/27/2016 3:29:49 PM 	27.36	26.70	0.139
1/27/2016 3:29:54 PM 	27.36	26.72	0.139
1/27/2016 3:29:59 PM 	27.36	26.73	0.139
1/27/2016 3:30:04 PM 	27.35	26.75	0.139
1/27/2016 3:30:09 PM 	27.35	26.77	0.140
1/27/2016 3:30:14 PM 	27.35	26.78	0.140
1/27/2016 3:30:19 PM 	27.34	26.80	0.140
1/27/2016 3:30:24 PM 	27.34	26.81	0.140
1/27/2016 3:30:29 PM 	27.33	26.83	0.140
1/27/2016 3:30:34 PM 	27.32	26.84	0.140
1/27/2016 3:30:39 PM 	27.31	26.86	0.140
1/27/2016 3:30:44 PM 	27.31	26.87	0.140
1/27/2016 3:30:49 PM 	27.31	26.89	0.140
1/27/2016 3:30:54 PM 	27.30	26.90	0.140
1/27/2016 3:30:59 PM 	27.29	26.92	0.140
1/27/2016 3:31:04 PM 	27.28	26.93	0.141
1/27/2016 3:31:09 PM 	27.28	26.95	0.141
1/27/2016 3:31:14 PM 	27.27	26.96	0.141
1/27/2016 3:31:19 PM 	27.25	26.98	0.141
1/27/2016 3:31:24 PM 	27.25	26.99	0.141
1/27/2016 3:31:29 PM 	27.25	27.01	0.141
1/27/2016 3:31:34 PM 	27.24	27.02	0.141
1/27/2016 3:31:39 PM 	27.23	27.03	0.141
1/27/2016 3:31:44 PM 	27.22	27.05	0.141
1/27/2016 3:31:49 PM 	27.21	27.06	0.141
1/27/2016 3:31:54 PM 	27.19	27.07	0.141
1/27/2016 3:31:59 PM 	27.19	27.09	0.141
1/27/2016 3:32:04 PM 	27.18	27.10	0.141
1/27/2016 3:32:09 PM 	27.18	27.11	0.142
1/27/2016 3:32:14 PM 	27.17	27.12	0.142
1/27/2016 3:32:19 PM 	27.16	27.14	0.142
1/27/2016 3:32:24 PM 	27.14	27.15	0.142
1/27/2016 3:32:29 PM 	27.13	27.16	0.142
1/27/2016 3:32:34 PM 	27.12	27.17	0.142
1/27/2016 3:32:39 PM 	27.12	27.19	0.142
1/27/2016 3:32:44 PM 	27.11	27.20	0.142
1/27/2016 3:32:49 PM 	27.11	27.21	0.142
1/27/2016 3:32:54 PM 	27.09	27.22	0.142
1/27/2016 3:32:59 PM 	27.08	27.23	0.142
1/27/2016 3:33:04 PM 	27.06	27.24	0.142
1/27/2016 3:33:09 PM 	27.05	27.25	0.142
1/27/2016 3:33:14 PM 	27.05	27.26	0.142
1/27/2016 3:33:19 PM 	27.04	27.28	0.142
1/27/2016 3:33:24 PM 	27.03	27.29	0.142
1/27/2016 3:33:29 PM 	27.02	27.30	0.142
1/27/2016 3:33:34 PM 	27.01	27.31	0.142
1/27/2016 3:33:39 PM 	27.00	27.32	0.142
1/27/2016 3:33:44 PM 	26.98	27.33	0.142
1/27/2016 3:33:49 PM 	26.97	27.34	0.142
1/27/2016 3:33:54 PM 	26.96	27.34	0.142
1/27/2016 3:33:59 PM 	26.97	27.36	0.142
1/27/2016 3:34:04 PM 	26.95	27.36	0.142
1/27/2016 3:34:09 PM 	26.95	27.38	0.143
1/27/2016 3:34:14 PM 	26.94	27.39	0.143
1/27/2016 3:34:19 PM 	26.93	27.40	0.143
1/27/2016 3:34:24 PM 	26.92	27.40	0.143
1/27/2016 3:34:29 PM 	26.89	27.41	0.142
1/27/2016 3:34:34 PM 	26.89	27.42	0.143
1/27/2016 3:34:39 PM 	26.88	27.43	0.143
1/27/2016 3:34:44 PM 	26.87	27.44	0.143
1/27/2016 3:34:49 PM 	26.86	27.45	0.143
1/27/2016 3:34:54 PM 	26.85	27.46	0.143
1/27/2016 3:34:59 PM 	26.84	27.47	0.143
1/27/2016 3:35:04 PM 	26.83	27.47	0.143
1/27/2016 3:35:09 PM 	26.83	27.48	0.143
1/27/2016 3:35:14 PM 	26.82	27.49	0.143
1/27/2016 3:35:19 PM 	26.81	27.50	0.143
1/27/2016 3:35:24 PM 	26.80	27.51	0.143
1/27/2016 3:35:29 PM 	26.79	27.51	0.143
1/27/2016 3:35:34 PM 	26.78	27.52	0.143
1/27/2016 3:35:39 PM 	26.78	27.53	0.143
1/27/2016 3:35:44 PM 	26.77	27.53	0.143
1/27/2016 3:35:49 PM 	26.76	27.54	0.143
1/27/2016 3:35:54 PM 	26.75	27.55	0.143
1/27/2016 3:35:59 PM 	26.75	27.56	0.143
1/27/2016 3:36:04 PM 	26.74	27.57	0.143
1/27/2016 3:36:09 PM 	26.73	27.57	0.143
1/27/2016 3:36:14 PM 	26.72	27.58	0.143
1/27/2016 3:36:19 PM 	26.70	27.58	0.143
1/27/2016 3:36:24 PM 	26.69	27.59	0.143
1/27/2016 3:36:29 PM 	26.69	27.60	0.143
1/27/2016 3:36:34 PM 	26.68	27.60	0.143
1/27/2016 3:36:39 PM 	26.68	27.61	0.143
1/27/2016 3:36:44 PM 	26.67	27.61	0.143
1/27/2016 3:36:49 PM 	26.66	27.63	0.143
1/27/2016 3:36:54 PM 	26.65	27.63	0.143
1/27/2016 3:36:59 PM 	26.65	27.63	0.143
1/27/2016 3:37:04 PM 	26.64	27.64	0.143
1/27/2016 3:37:09 PM 	26.63	27.64	0.143
1/27/2016 3:37:14 PM 	26.63	27.66	0.143
1/27/2016 3:37:19 PM 	26.62	27.66	0.143
1/27/2016 3:37:24 PM 	26.59	27.66	0.143
1/27/2016 3:37:29 PM 	26.60	27.67	0.143
1/27/2016 3:37:34 PM 	26.60	27.67	0.143
1/27/2016 3:37:39 PM 	26.59	27.68	0.143
1/27/2016 3:37:44 PM 	26.58	27.68	0.143
1/27/2016 3:37:49 PM 	26.57	27.69	0.143
1/27/2016 3:37:54 PM 	26.56	27.69	0.143
1/27/2016 3:37:59 PM 	26.55	27.70	0.143
1/27/2016 3:38:04 PM 	26.54	27.70	0.143
1/27/2016 3:38:09 PM 	26.54	27.70	0.143
1/27/2016 3:38:14 PM 	26.54	27.71	0.143
1/27/2016 3:38:19 PM 	26.53	27.72	0.143
1/27/2016 3:38:24 PM 	26.53	27.72	0.143
1/27/2016 3:38:29 PM 	26.52	27.72	0.143
1/27/2016 3:38:34 PM 	26.51	27.73	0.143
1/27/2016 3:38:39 PM 	26.51	27.73	0.143
1/27/2016 3:38:44 PM 	26.50	27.74	0.143
1/27/2016 3:38:49 PM 	26.49	27.74	0.143
1/27/2016 3:38:54 PM 	26.49	27.74	0.143
1/27/2016 3:38:59 PM 	26.48	27.75	0.143
1/27/2016 3:39:04 PM 	26.47	27.76	0.143
1/27/2016 3:39:09 PM 	26.48	27.76	0.143
1/27/2016 3:39:14 PM 	26.47	27.76	0.143
1/27/2016 3:39:19 PM 	26.47	27.76	0.143
1/27/2016 3:39:24 PM 	26.46	27.77	0.143
1/27/2016 3:39:29 PM 	26.46	27.77	0.143
1/27/2016 3:39:34 PM 	26.46	27.77	0.143
1/27/2016 3:39:39 PM 	26.46	27.78	0.143
1/27/2016 3:39:44 PM 	26.45	27.78	0.143
1/27/2016 3:39:49 PM 	26.44	27.78	0.143
1/27/2016 3:39:54 PM 	26.43	27.79	0.143
1/27/2016 3:39:59 PM 	26.43	27.79	0.143
1/27/2016 3:40:04 PM 	26.42	27.79	0.143
1/27/2016 3:40:09 PM 	26.42	27.80	0.143
1/27/2016 3:40:14 PM 	26.42	27.80	0.143
1/27/2016 3:40:19 PM 	26.41	27.81	0.143
1/27/2016 3:40:24 PM 	26.41	27.81	0.143
1/27/2016 3:40:29 PM 	26.41	27.81	0.143
1/27/2016 3:40:34 PM 	26.42	27.82	0.143
1/27/2016 3:40:39 PM 	26.41	27.82	0.143
1/27/2016 3:40:44 PM 	26.42	27.82	0.143
1/27/2016 3:40:49 PM 	26.43	27.83	0.143
1/27/2016 3:40:54 PM 	26.42	27.83	0.143
1/27/2016 3:40:59 PM 	26.38	27.83	0.143
1/27/2016 3:41:04 PM 	26.36	27.84	0.143
1/27/2016 3:41:09 PM 	26.36	27.84	0.143
1/27/2016 3:41:14 PM 	26.37	27.84	0.143
1/27/2016 3:41:19 PM 	26.36	27.84	0.143
1/27/2016 3:41:24 PM 	26.36	27.85	0.143
1/27/2016 3:41:29 PM 	26.35	27.85	0.143
1/27/2016 3:41:34 PM 	26.35	27.86	0.143
1/27/2016 3:41:39 PM 	26.35	27.86	0.143
1/27/2016 3:41:44 PM 	26.35	27.86	0.143
1/27/2016 3:41:49 PM 	26.34	27.86	0.143
1/27/2016 3:41:54 PM 	26.34	27.86	0.143
1/27/2016 3:41:59 PM 	26.33	27.86	0.143
1/27/2016 3:42:04 PM 	26.33	27.87	0.143
1/27/2016 3:42:09 PM 	26.33	27.87	0.143
1/27/2016 3:42:14 PM 	26.33	27.87	0.143
1/27/2016 3:42:19 PM 	26.32	27.87	0.143
1/27/2016 3:42:24 PM 	26.32	27.88	0.143
1/27/2016 3:42:29 PM 	26.32	27.88	0.143
1/27/2016 3:42:34 PM 	26.32	27.88	0.143
1/27/2016 3:42:39 PM 	26.31	27.88	0.143
1/27/2016 3:42:44 PM 	26.31	27.88	0.143
1/27/2016 3:42:49 PM 	26.31	27.89	0.143
1/27/2016 3:42:54 PM 	26.31	27.89	0.143
1/27/2016 3:42:59 PM 	26.31	27.89	0.143
1/27/2016 3:43:04 PM 	26.30	27.89	0.143
1/27/2016 3:43:09 PM 	26.30	27.89	0.143
1/27/2016 3:43:14 PM 	26.30	27.90	0.143
1/27/2016 3:43:19 PM 	26.30	27.90	0.143
1/27/2016 3:43:24 PM 	26.30	27.90	0.143
1/27/2016 3:43:29 PM 	26.30	27.90	0.143
1/27/2016 3:43:34 PM 	26.30	27.90	0.143
1/27/2016 3:43:39 PM 	26.30	27.91	0.143
1/27/2016 3:43:44 PM 	26.29	27.91	0.143
1/27/2016 3:43:49 PM 	26.30	27.91	0.143
1/27/2016 3:43:54 PM 	26.29	27.91	0.143
1/27/2016 3:43:59 PM 	26.29	27.91	0.143
1/27/2016 3:44:04 PM 	26.29	27.91	0.143
1/27/2016 3:44:09 PM 	26.29	27.91	0.143
1/27/2016 3:44:14 PM 	26.29	27.92	0.143
1/27/2016 3:44:19 PM 	26.28	27.92	0.143
1/27/2016 3:44:24 PM 	26.27	27.92	0.143
1/27/2016 3:44:29 PM 	26.27	27.92	0.143
1/27/2016 3:44:34 PM 	26.27	27.93	0.143
1/27/2016 3:44:39 PM 	26.27	27.93	0.143
1/27/2016 3:44:44 PM 	26.27	27.93	0.143
1/27/2016 3:44:49 PM 	26.27	27.93	0.143
1/27/2016 3:44:54 PM 	26.26	27.93	0.143
1/27/2016 3:44:59 PM 	26.26	27.93	0.143
1/27/2016 3:45:04 PM 	26.25	27.94	0.143
1/27/2016 3:45:09 PM 	26.25	27.94	0.143
1/27/2016 3:45:14 PM 	26.25	27.94	0.143
1/27/2016 3:45:19 PM 	26.25	27.94	0.144
1/27/2016 3:45:24 PM 	26.25	27.94	0.143
1/27/2016 3:45:29 PM 	26.25	27.94	0.143
1/27/2016 3:45:34 PM 	26.24	27.95	0.143
1/27/2016 3:45:39 PM 	26.24	27.95	0.144
1/27/2016 3:45:44 PM 	26.25	27.95	0.144
1/27/2016 3:45:49 PM 	26.25	27.95	0.144
1/27/2016 3:45:54 PM 	26.24	27.95	0.143
1/27/2016 3:45:59 PM 	26.23	27.95	0.143
1/27/2016 3:46:04 PM 	26.23	27.95	0.143
1/27/2016 3:46:09 PM 	26.23	27.96	0.143
1/27/2016 3:46:14 PM 	26.23	27.95	0.143
1/27/2016 3:46:19 PM 	26.23	27.96	0.144
1/27/2016 3:46:24 PM 	26.22	27.96	0.144
1/27/2016 3:46:29 PM 	26.23	27.96	0.144
1/27/2016 3:46:34 PM 	26.22	27.96	0.144
1/27/2016 3:46:39 PM 	26.22	27.96	0.144
1/27/2016 3:46:44 PM 	26.22	27.96	0.143
1/27/2016 3:46:49 PM 	26.22	27.97	0.144
1/27/2016 3:46:54 PM 	26.22	27.97	0.144
1/27/2016 3:46:59 PM 	26.23	27.97	0.144
1/27/2016 3:47:04 PM 	26.22	27.97	0.144
1/27/2016 3:47:09 PM 	26.22	27.97	0.144
1/27/2016 3:47:14 PM 	26.22	27.97	0.144
1/27/2016 3:47:19 PM 	26.21	27.98	0.144
1/27/2016 3:47:24 PM 	26.21	27.98	0.144
1/27/2016 3:47:29 PM 	26.20	27.98	0.144
1/27/2016 3:47:34 PM 	26.20	27.98	0.144
1/27/2016 3:47:39 PM 	26.20	27.98	0.144
1/27/2016 3:47:44 PM 	26.20	27.98	0.144
1/27/2016 3:47:49 PM 	26.20	27.98	0.144
1/27/2016 3:47:54 PM 	26.20	27.99	0.144
1/27/2016 3:47:59 PM 	26.20	27.99	0.144
1/27/2016 3:48:04 PM 	26.20	27.99	0.144
1/27/2016 3:48:09 PM 	26.20	27.99	0.144
1/27/2016 3:48:14 PM 	26.19	27.99	0.144
1/27/2016 3:48:19 PM 	26.19	27.99	0.144
1/27/2016 3:48:24 PM 	26.19	27.99	0.144
1/27/2016 3:48:29 PM 	26.19	27.99	0.144
1/27/2016 3:48:34 PM 	26.19	27.99	0.144
1/27/2016 3:48:39 PM 	26.19	27.99	0.144
1/27/2016 3:48:44 PM 	26.19	27.99	0.144
1/27/2016 3:48:49 PM 	26.19	27.99	0.144
1/27/2016 3:48:54 PM 	26.19	28.00	0.144
1/27/2016 3:48:59 PM 	26.19	28.00	0.144
1/27/2016 3:49:04 PM 	26.20	28.00	0.144
1/27/2016 3:49:09 PM 	26.21	28.00	0.144
1/27/2016 3:49:14 PM 	26.20	28.00	0.144
1/27/2016 3:49:19 PM 	26.20	28.00	0.144
1/27/2016 3:49:24 PM 	26.20	28.00	0.144
1/27/2016 3:49:29 PM 	26.20	28.01	0.144
1/27/2016 3:49:34 PM 	26.20	28.01	0.144
1/27/2016 3:49:39 PM 	26.20	28.01	0.144
1/27/2016 3:49:44 PM 	26.20	28.01	0.144
1/27/2016 3:49:49 PM 	26.20	28.01	0.144
1/27/2016 3:49:54 PM 	26.19	28.01	0.144
1/27/2016 3:49:59 PM 	26.19	28.02	0.144
1/27/2016 3:50:04 PM 	26.19	28.01	0.144
1/27/2016 3:50:09 PM 	26.18	28.01	0.144
1/27/2016 3:50:14 PM 	26.18	28.01	0.144
1/27/2016 3:50:19 PM 	26.18	28.01	0.144
1/27/2016 3:50:24 PM 	26.18	28.02	0.144
1/27/2016 3:50:29 PM 	26.18	28.02	0.144
1/27/2016 3:50:34 PM 	26.18	28.02	0.144
